284.6666667
406
499.075
291.3333333
375.9411765
469.8823529
354.5
395.5454545
239
383.75
423.1428571
266.6363636
228.0625
508
545.9708333
457.4333333
242.1777778
297.2163121
429.6363636
412.2105263
352.2065217
318.0930233
274.75
325.9166667
345.7179487
344.8977273
417.5
387.84
354.4285714
484.7169404
396.6666667
398.4513274
335.7526882
462.3023256
418.2615385
287.5576923
371.1176471
445.3839286
524.8571429
278.7297297
316.9814815
264.2891566
259.6666667
316.8125
248.8333333
381
310.4046512
355.2307692
378.75
263.1515152
282.1111111
367.5
240.0471698
269.2564103
