274
453
405
231.5
380.7138158
541.15
425.254902
653
223.25
370.6
642.875
349.134375
215
350.125
426.3333333
420.25
252.0947712
312.7682927
433.6458333
611.3076923
400.0471115
336.1501474
296.4704433
393.0833333
420.728355
499.7619048
388.0053981
488.125
689.3888889
843
395.7300638
363.1845238
330.3295455
527.8235294
398.9980952
324.5
362.0483368
449.6458333
562.5
396.0482143
445.6866667
679.5
325.6546474
270.1532805
281.1761509
296.9714286
341.5898925
398.781746
597.9166667
268.3334161
280.2298246
541
263.7692308
260.6599281
